ID ,SC,RAZON,FIn,Fter,TASA,ZC,TM,Pt,CP,EC,Md,ISPknn,Plz,MFCZ
537,QUEBRANTADO,DEMANDA,2025-06-06 00:00:00,2026-01-16 00:00:00,30.75,TIJUANA,ICE,DIDI,22163,33,2025,7370.324714,-4.26251729,-0.546790895
538,ACTIVO,ACTIVO,2025-06-06 00:00:00,2028-06-02 00:00:00,30.75,TIJUANA,ICE,DIDI,22170,58,2025,7370.324714,-0.527833046,-0.546790895
539,ACTIVO,RECUPERACION,2025-06-06 00:00:00,2028-06-02 00:00:00,29.75,NUEVO LEON,ICE,UBER,67286,29,2025,9045.857533,-0.527833046,-0.902911135
540,QUEBRANTADO,DEMANDA,2025-06-06 00:00:00,2028-06-02 00:00:00,29.75,NUEVO LEON,ICE,UBER,67286,29,2025,8006.116705,-0.527833046,-1.007707713
541,ACTIVO,ACTIVO,2025-06-06 00:00:00,2028-06-02 00:00:00,28.75,CDMX Y AREA METROPOLITANA,ICE,UBER,54958,59,2025,6663.555952,-0.527833046,-0.632404115
542,ACTIVO,ACTIVO,2025-06-06 00:00:00,2028-06-02 00:00:00,28.75,CDMX Y AREA METROPOLITANA,ICE,DIDI,15000,45,2025,7037.124333,-0.527833046,-0.632404115
543,ACTIVO,ACTIVO,2025-06-06 00:00:00,2028-06-02 00:00:00,29.75,NUEVO LEON,ICE,DIDI,64107,51,2025,7847.884,-0.527833046,-0.301835972
544,ACTIVO,ACTIVO,2025-06-06 00:00:00,2028-06-02 00:00:00,29.75,NUEVO LEON,ICE,DIDI,66600,37,2025,9238.047714,-0.527833046,-0.301835972
545,ACTIVO,ACTIVO,2025-06-06 00:00:00,2028-06-02 00:00:00,29.75,NUEVO LEON,ICE,UBER,66655,53,2025,7847.884,-0.527833046,-0.301835972
546,ACTIVO,ACTIVO,2025-06-06 00:00:00,2028-06-02 00:00:00,29.75,JALISCO,ICE,DIDI,45200,31,2025,6978.293333,-0.527833046,-0.408905009
547,ACTIVO,ACTIVO,2025-06-06 00:00:00,2028-06-02 00:00:00,29.75,JALISCO,ICE,DIDI,45180,46,2025,7070.70025,-0.527833046,-0.513701588
548,ACTIVO,RECUPERACION,2025-06-06 00:00:00,2029-06-01 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,DIDI,52940,47,2026,6516.681476,1.013465213,0.266661457
549,ACTIVO,RECUPERACION,2025-06-06 00:00:00,2029-06-01 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,DIDI,11320,59,2026,8323.059333,1.013465213,0.105160499
550,ACTIVO,RECUPERACION,2025-06-06 00:00:00,2029-06-01 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,DIDI,56565,27,2026,7827.355733,1.013465213,0.105160499
551,ACTIVO,ACTIVO,2025-06-13 00:00:00,2029-02-16 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,56340,25,2025,8089.945381,0.539219595,1.500290545
552,ACTIVO,ACTIVO,2025-06-13 00:00:00,2028-12-22 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,52940,50,2025,7772.802667,0.302096786,1.1598049
553,REESTRUCTURADO,ACTIVO,2025-06-13 00:00:00,2025-11-27 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,DIDI,9870,34,2025,7652.171,0.805982755,1.650396485
554,ACTIVO,ACTIVO,2025-06-13 00:00:00,2029-06-08 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,54650,43,2026,9468.840657,1.013465213,-0.000550198
555,ACTIVO,ACTIVO,2025-06-13 00:00:00,2029-06-08 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,52240,35,2026,7628.377,1.013465213,-0.000550198
556,ACTIVO,ACTIVO,2025-06-13 00:00:00,2029-06-08 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,53124,38,2026,8048.484667,1.013465213,-0.000550198
557,ACTIVO,RECUPERACION,2025-06-13 00:00:00,2029-06-08 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,11320,37,2026,8048.484667,1.013465213,-0.000550198
558,ACTIVO,ACTIVO,2025-06-13 00:00:00,2029-06-08 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,55773,38,2025,6240.282,1.013465213,1.177104373
559,ACTIVO,ACTIVO,2025-06-13 00:00:00,2029-03-30 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,55490,36,2025,8048.807981,0.717061702,1.477799761
560,ACTIVO,ACTIVO,2025-06-13 00:00:00,2029-06-08 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,56615,29,2025,6829.9975,1.013465213,1.177104373
561,ACTIVO,ACTIVO,2025-06-13 00:00:00,2029-06-08 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,10640,58,2025,7129.164286,1.013465213,1.177104373
562,ACTIVO,ACTIVO,2025-06-13 00:00:00,2029-06-08 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,53124,45,2025,9572.290667,1.013465213,1.177104373
563,ACTIVO,ACTIVO,2025-06-13 00:00:00,2029-03-02 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,2000,48,2025,8002.450429,0.598500297,1.30098018
564,ACTIVO,RECUPERACION,2025-06-13 00:00:00,2028-06-09 00:00:00,30.75,TIJUANA,ICE,UBER,22234,37,2025,7408.75081,-0.527833046,-0.558108891
565,ACTIVO,ACTIVO,2025-06-13 00:00:00,2028-06-09 00:00:00,30.75,TIJUANA,ICE,UBER,22170,52,2025,8523.697048,-0.527833046,-0.704824172
566,ACTIVO,ACTIVO,2025-06-13 00:00:00,2028-06-09 00:00:00,29.75,NUEVO LEON,ICE,UBER,67254,60,2025,8692.23781,-0.527833046,-0.902911135
567,ACTIVO,ACTIVO,2025-06-13 00:00:00,2028-06-09 00:00:00,30.75,TIJUANA,ICE,DIDI,22416,27,2025,8523.697048,-0.527833046,-0.704824172
568,ACTIVO,ACTIVO,2025-06-13 00:00:00,2028-06-09 00:00:00,28.75,TIJUANA,ICE,DIDI,56600,39,2025,7037.124333,-0.527833046,-0.632403996
569,ACTIVO,ACTIVO,2025-06-13 00:00:00,2028-06-09 00:00:00,28.75,CDMX Y AREA METROPOLITANA,ICE,UBER,56337,36,2025,6655.081667,-0.527833046,-0.632403996
570,ACTIVO,ACTIVO,2025-06-13 00:00:00,2028-06-09 00:00:00,28.75,CDMX Y AREA METROPOLITANA,ICE,UBER,54466,33,2025,5862.15,-0.527833046,-1.472664446
571,ACTIVO,RECUPERACION,2025-06-13 00:00:00,2028-06-09 00:00:00,28.75,CDMX Y AREA METROPOLITANA,ICE,DIDI,9100,38,2024,7737.672429,-0.527833046,-0.724824803
572,ACTIVO,RECUPERACION,2025-06-13 00:00:00,2028-06-09 00:00:00,30.75,CDMX Y AREA METROPOLITANA,ICE,UBER,22253,35,2025,8523.697048,-0.527833046,-0.704824172
573,ACTIVO,RECUPERACION,2025-06-13 00:00:00,2028-06-09 00:00:00,29.75,JALISCO,ICE,UBER,45640,45,2025,9400.451467,-0.527833046,-0.929286714
574,ACTIVO,ACTIVO,2025-06-13 00:00:00,2028-06-09 00:00:00,29.75,JALISCO,ICE,UBER,45429,38,2025,6978.293333,-0.527833046,-0.408905009
575,ACTIVO,ACTIVO,2025-06-13 00:00:00,2028-06-09 00:00:00,29.75,JALISCO,ICE,UBER,44770,38,2025,6978.293333,-0.527833046,-0.408905009
576,ACTIVO,ACTIVO,2025-06-13 00:00:00,2028-06-09 00:00:00,29.75,NUEVO LEON,ICE,UBER,66055,62,2025,7847.884,-0.527833046,-0.301835972
577,ACTIVO,ACTIVO,2025-06-13 00:00:00,2028-06-09 00:00:00,29.75,NUEVO LEON,ICE,UBER,66000,34,2025,9558.655048,-0.527833046,-0.301835972
578,ACTIVO,RECUPERACION,2025-06-13 00:00:00,2029-03-02 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,DIDI,55450,30,2026,5584.042952,0.598500297,1.534319765
579,ACTIVO,ACTIVO,2025-06-20 00:00:00,2029-02-16 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,14650,45,2025,8888.9118,0.509579244,1.483126011
580,ACTIVO,RECUPERACION,2025-06-20 00:00:00,2029-02-09 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,9208,52,2025,7304.414333,0.479938893,1.34738302
581,ACTIVO,ACTIVO,2025-06-20 00:00:00,2029-03-23 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,1130,47,2025,7755.572667,0.657781,1.447464752
582,REESTRUCTURADO,ACTIVO,2025-06-20 00:00:00,2025-11-21 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,54466,26,2026,7217.427667,1.013465213,-0.000550198
583,ACTIVO,RECUPERACION,2025-06-20 00:00:00,2029-06-15 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,55515,24,2026,7217.427667,1.013465213,-0.000550198
584,ACTIVO,ACTIVO,2025-06-20 00:00:00,2029-06-15 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,7440,40,2026,7692.552667,1.013465213,-0.000550198
585,ACTIVO,ACTIVO,2025-06-20 00:00:00,2029-06-15 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,57130,44,2026,8103.952857,1.013465213,-0.000550198
586,ACTIVO,ACTIVO,2025-06-20 00:00:00,2029-06-15 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,54958,43,2026,9468.840657,1.013465213,-0.000550198
587,ACTIVO,ACTIVO,2025-06-20 00:00:00,2029-06-15 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,9700,46,2026,6881.388524,1.013465213,-0.000550198
588,ACTIVO,ACTIVO,2025-06-20 00:00:00,2029-06-15 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,8030,37,2026,8048.484667,1.013465213,-0.000550198
589,ACTIVO,ACTIVO,2025-06-20 00:00:00,2029-06-15 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,3300,49,2026,6973.648333,1.013465213,-0.000550198
590,ACTIVO,RECUPERACION,2025-06-20 00:00:00,2029-06-15 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,DIDI,56577,34,2026,7887.657571,1.013465213,0.105160499
591,ACTIVO,ACTIVO,2025-06-20 00:00:00,2029-06-15 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,57139,43,2025,7681.463181,1.013465213,1.464795273
592,ACTIVO,ACTIVO,2025-06-20 00:00:00,2029-06-15 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,56615,32,2025,7681.677,1.013465213,1.177104373
593,ACTIVO,ACTIVO,2025-06-20 00:00:00,2029-06-15 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,52975,55,2025,7070.186857,1.013465213,1.177104373
594,ACTIVO,ACTIVO,2025-06-20 00:00:00,2029-06-15 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,6300,37,2025,7087.655333,1.013465213,1.177104373
595,ACTIVO,ACTIVO,2025-06-20 00:00:00,2029-06-15 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,11320,46,2025,10177.188,1.013465213,1.177104373
596,ACTIVO,ACTIVO,2025-06-20 00:00:00,2029-06-15 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,56585,33,2025,7681.677,1.013465213,1.177104373
597,ACTIVO,RECUPERACION,2025-06-20 00:00:00,2029-06-15 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,55783,37,2025,7087.655333,1.013465213,1.177104373
598,ACTIVO,ACTIVO,2025-06-20 00:00:00,2029-06-15 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,7089,30,2025,7458.494333,1.013465213,1.177104373
599,ACTIVO,ACTIVO,2025-06-20 00:00:00,2028-06-16 00:00:00,29.75,NUEVO LEON,ICE,UBER,66023,56,2025,8133.088619,-0.527833046,-1.007707713
600,ACTIVO,ACTIVO,2025-06-20 00:00:00,2028-03-31 00:00:00,28.75,CDMX Y AREA METROPOLITANA,ICE,DIDI,9000,54,2024,7164.64781,-0.853876909,-1.026303551
601,ACTIVO,ACTIVO,2025-06-20 00:00:00,2028-06-16 00:00:00,30.75,TIJUANA,ICE,UBER,22650,43,2025,7408.75081,-0.527833046,-0.558108891
602,ACTIVO,RECUPERACION,2025-06-20 00:00:00,2028-03-10 00:00:00,28.75,CDMX Y AREA METROPOLITANA,ICE,DIDI,7960,52,2024,8562.589952,-0.942797962,-0.932579811
603,ACTIVO,ACTIVO,2025-06-20 00:00:00,2028-05-19 00:00:00,29.75,JALISCO,ICE,UBER,44300,44,2024,8681.993,-0.646394451,-0.799992232
604,ACTIVO,ACTIVO,2025-06-20 00:00:00,2028-06-16 00:00:00,29.75,NUEVO LEON,ICE,DIDI,65550,35,2025,8006.116705,-0.527833046,-1.007117088
605,ACTIVO,ACTIVO,2025-06-20 00:00:00,2028-06-16 00:00:00,28.75,CDMX Y AREA METROPOLITANA,ICE,UBER,53570,55,2025,6663.555952,-0.527833046,-0.632403996
606,ACTIVO,ACTIVO,2025-06-20 00:00:00,2028-06-16 00:00:00,28.75,CDMX Y AREA METROPOLITANA,ICE,UBER,11850,54,2025,7612.902333,-0.527833046,-1.318803993
607,ACTIVO,ACTIVO,2025-06-20 00:00:00,2028-06-16 00:00:00,30.75,TIJUANA,ICE,UBER,22647,43,2025,7408.75081,-0.527833046,-0.555227058
608,ACTIVO,RECUPERACION,2025-06-20 00:00:00,2028-06-16 00:00:00,30.75,TIJUANA,ICE,UBER,22046,38,2025,7408.75081,-0.527833046,-0.555227058
609,ACTIVO,ACTIVO,2025-06-20 00:00:00,2028-06-16 00:00:00,29.75,NUEVO LEON,ICE,UBER,66064,30,2025,9008.911581,-0.527833046,-0.90232051
610,ACTIVO,ACTIVO,2025-06-20 00:00:00,2028-06-16 00:00:00,30.75,TIJUANA,ICE,UBER,22163,34,2025,7408.75081,-0.527833046,-0.555227058
611,ACTIVO,ACTIVO,2025-06-20 00:00:00,2028-06-16 00:00:00,29.75,NUEVO LEON,ICE,UBER,67286,37,2025,8875.138152,-0.527833046,-0.902911135
612,REESTRUCTURADO,ACTIVO,2025-06-20 00:00:00,2025-12-17 00:00:00,29.75,JALISCO,ICE,DIDI,44700,38,2025,9548.565333,-0.527833046,-1.576948975
613,ACTIVO,ACTIVO,2025-06-20 00:00:00,2028-06-16 00:00:00,29.75,JALISCO,ICE,UBER,44720,43,2025,9510.7558,-0.527833046,-0.929286714
614,ACTIVO,ACTIVO,2025-06-20 00:00:00,2028-06-16 00:00:00,29.75,NUEVO LEON,ICE,DIDI,66550,48,2025,8804.737476,-0.527833046,-0.902911135
615,ACTIVO,ACTIVO,2025-06-20 00:00:00,2028-06-16 00:00:00,28.75,CDMX Y AREA METROPOLITANA,ICE,UBER,1650,40,2025,7037.124333,-0.527833046,-0.632403996
616,ACTIVO,RECUPERACION,2025-06-20 00:00:00,2028-06-16 00:00:00,30.75,TIJUANA,ICE,DIDI,22163,39,2025,7408.75081,-0.527833046,-0.555227058
617,ACTIVO,ACTIVO,2025-06-20 00:00:00,2028-06-16 00:00:00,28.75,CDMX Y AREA METROPOLITANA,ICE,UBER,7950,39,2025,7037.124333,-0.527833046,-0.632403996
618,ACTIVO,ACTIVO,2025-06-20 00:00:00,2028-06-16 00:00:00,29.75,JALISCO,ICE,UBER,45130,32,2025,8721.728333,-0.527833046,-1.13049816
619,ACTIVO,ACTIVO,2025-06-20 00:00:00,2028-06-16 00:00:00,29.75,JALISCO,ICE,UBER,45690,24,2025,6978.293333,-0.527833046,-0.408905009
620,ACTIVO,ACTIVO,2025-06-20 00:00:00,2028-06-16 00:00:00,29.75,JALISCO,ICE,UBER,44300,43,2025,8076.326667,-0.527833046,-0.408905009
621,ACTIVO,ACTIVO,2025-06-20 00:00:00,2028-06-16 00:00:00,29.75,NUEVO LEON,ICE,DIDI,65515,55,2025,7847.884,-0.527833046,-0.301835972
622,ACTIVO,ACTIVO,2025-06-20 00:00:00,2028-06-16 00:00:00,29.75,NUEVO LEON,ICE,UBER,64750,47,2025,7117.620917,-0.527833046,-0.40663255
623,ACTIVO,ACTIVO,2025-06-20 00:00:00,2028-06-16 00:00:00,29.75,JALISCO,ICE,UBER,45402,38,2025,6978.293333,-0.527833046,-0.408905009
624,ACTIVO,ACTIVO,2025-06-20 00:00:00,2028-06-16 00:00:00,29.75,JALISCO,ICE,UBER,63737,38,2025,6978.293333,-0.527833046,-0.408905009
625,ACTIVO,RECUPERACION,2025-06-20 00:00:00,2029-06-15 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,1140,30,2026,7458.494333,1.013465213,1.177104373
626,ACTIVO,RECUPERACION,2025-06-20 00:00:00,2028-06-16 00:00:00,28.75,CDMX Y AREA METROPOLITANA,ICE,UBER,55450,40,2026,7037.124333,-0.527833046,-0.632403996
627,ACTIVO,ACTIVO,2025-06-23 00:00:00,2029-06-18 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,52776,34,2026,7419.534667,1.013465213,-0.000550198
628,ACTIVO,ACTIVO,2025-06-25 00:00:00,2029-01-17 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,6720,27,2025,8554.665333,0.361377488,1.395802415
629,ACTIVO,ACTIVO,2025-06-25 00:00:00,2029-03-07 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,9870,33,2024,5710.25,0.568859946,1.195855212
630,ACTIVO,ACTIVO,2025-06-25 00:00:00,2029-06-20 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,9700,34,2026,7419.534667,1.013465213,-0.000550198
631,ACTIVO,RECUPERACION,2025-06-25 00:00:00,2029-06-20 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,55270,31,2026,7693.019667,1.013465213,-0.000550198
632,ACTIVO,ACTIVO,2025-06-25 00:00:00,2029-06-20 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,56536,31,2026,7693.019667,1.013465213,-0.000550198
633,ACTIVO,ACTIVO,2025-06-25 00:00:00,2029-06-20 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,DIDI,54720,42,2026,9901.150467,1.013465213,0.002216877
634,REESTRUCTURADO,ACTIVO,2025-06-25 00:00:00,2026-02-10 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,7550,42,2026,9901.150467,1.013465213,-0.000550198
635,ACTIVO,RECUPERACION,2025-06-25 00:00:00,2029-06-20 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,55763,27,2026,7217.427667,1.013465213,-0.000550198
636,ACTIVO,ACTIVO,2025-06-25 00:00:00,2029-06-20 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,1400,33,2026,7394.979,1.013465213,-0.000550198
637,ACTIVO,ACTIVO,2025-06-25 00:00:00,2029-06-20 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,54945,61,2026,7379.527333,1.013465213,-0.000550198
638,ACTIVO,ACTIVO,2025-06-25 00:00:00,2029-06-20 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,16029,58,2025,7129.164286,1.013465213,1.177104373
639,ACTIVO,ACTIVO,2025-06-25 00:00:00,2029-06-20 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,57000,28,2025,6829.9975,1.013465213,1.177104373
640,ACTIVO,ACTIVO,2025-06-25 00:00:00,2029-06-20 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,13090,39,2025,7828.043667,1.013465213,1.177104373
641,REESTRUCTURADO,ACTIVO,2025-06-25 00:00:00,2025-11-27 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,8400,49,2025,7530.072333,1.013465213,1.177104373
642,ACTIVO,ACTIVO,2025-06-25 00:00:00,2028-06-21 00:00:00,28.75,CDMX Y AREA METROPOLITANA,ICE,UBER,54607,32,2025,6386.207333,-0.527833046,-0.632403996
643,ACTIVO,ACTIVO,2025-06-25 00:00:00,2028-06-21 00:00:00,29.75,NUEVO LEON,ICE,UBER,66559,24,2025,9266.831381,-0.527833046,-0.301835972
644,ACTIVO,RECUPERACION,2025-06-25 00:00:00,2029-06-20 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,3020,58,2026,7129.164286,1.013465213,1.177104373
645,ACTIVO,ACTIVO,2025-06-27 00:00:00,2029-06-22 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,8700,36,2026,8048.484667,1.013465213,-0.000550198
646,ACTIVO,ACTIVO,2025-06-27 00:00:00,2029-06-22 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,7144,26,2026,7217.427667,1.013465213,-0.000550198
647,ACTIVO,ACTIVO,2025-06-27 00:00:00,2029-06-22 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,55763,42,2026,9901.150467,1.013465213,-0.000550198
648,ACTIVO,ACTIVO,2025-06-27 00:00:00,2029-06-22 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,9510,34,2026,7468.864619,1.013465213,-0.106261014
649,ACTIVO,ACTIVO,2025-06-27 00:00:00,2029-06-22 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,9900,27,2026,7217.427667,1.013465213,-0.000550198
650,ACTIVO,ACTIVO,2025-06-27 00:00:00,2029-06-22 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,55267,59,2026,7379.527333,1.013465213,-0.000550198
651,ACTIVO,ACTIVO,2025-06-27 00:00:00,2029-06-22 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,55767,57,2026,7379.527333,1.013465213,-0.000550198
652,ACTIVO,RECUPERACION,2025-06-27 00:00:00,2029-06-22 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,9000,36,2026,8048.484667,1.013465213,-0.000550198
653,ACTIVO,ACTIVO,2025-06-27 00:00:00,2029-06-22 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,56566,40,2026,7692.552667,1.013465213,-0.000550198
654,ACTIVO,ACTIVO,2025-06-27 00:00:00,2029-06-22 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,56614,42,2026,9901.150467,1.013465213,-0.000550198
655,REESTRUCTURADO,ACTIVO,2025-06-27 00:00:00,2025-11-21 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,4369,43,2026,9468.840657,1.013465213,-0.000550198
656,ACTIVO,RECUPERACION,2025-06-27 00:00:00,2029-06-22 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,55023,26,2026,7217.427667,1.013465213,-0.000550198
657,ACTIVO,ACTIVO,2025-06-27 00:00:00,2029-06-22 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,9900,28,2026,7302.120667,1.013465213,-0.000550198
658,ACTIVO,ACTIVO,2025-06-27 00:00:00,2029-06-22 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,10640,39,2026,7692.552667,1.013465213,-0.000550198
659,ACTIVO,ACTIVO,2025-06-27 00:00:00,2029-06-22 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,DIDI,53220,39,2026,8179.447667,1.013465213,0.105160499
660,ACTIVO,ACTIVO,2025-06-27 00:00:00,2029-06-22 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,1400,27,2026,7217.427667,1.013465213,-0.000550198
661,ACTIVO,ACTIVO,2025-06-27 00:00:00,2029-06-22 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,7160,29,2026,7302.120667,1.013465213,-0.000550198
662,ACTIVO,RECUPERACION,2025-06-27 00:00:00,2029-06-22 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,DIDI,55064,52,2026,8323.059333,1.013465213,0.105160499
663,ACTIVO,ACTIVO,2025-06-27 00:00:00,2029-06-22 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,11320,49,2026,6973.648333,1.013465213,-0.000550198
664,ACTIVO,ACTIVO,2025-06-27 00:00:00,2029-06-22 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,55770,49,2026,6973.648333,1.013465213,-0.000550198
665,ACTIVO,ACTIVO,2025-06-27 00:00:00,2029-06-22 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,9820,35,2026,7628.377,1.013465213,-0.000550198
666,ACTIVO,RECUPERACION,2025-06-27 00:00:00,2029-06-22 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,DIDI,56334,27,2026,7827.355733,1.013465213,0.105160499
667,ACTIVO,ACTIVO,2025-06-27 00:00:00,2029-06-22 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,53228,53,2026,7063.978333,1.013465213,-0.000550198
668,ACTIVO,RECUPERACION,2025-06-27 00:00:00,2029-06-22 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,56617,54,2026,7379.527333,1.013465213,-0.000550198
669,ACTIVO,ACTIVO,2025-06-27 00:00:00,2029-06-22 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,52764,59,2025,7129.164286,1.013465213,1.177104373
670,ACTIVO,RECUPERACION,2025-06-27 00:00:00,2029-06-22 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,8020,38,2025,6240.282,1.013465213,1.177104373
671,ACTIVO,ACTIVO,2025-06-27 00:00:00,2029-06-22 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,3100,29,2025,8963.427181,1.013465213,1.071393677
672,ACTIVO,ACTIVO,2025-06-27 00:00:00,2029-06-22 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,14100,43,2025,6868.622333,1.013465213,1.177104373
673,ACTIVO,ACTIVO,2025-06-27 00:00:00,2029-06-22 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,8900,59,2025,7129.164286,1.013465213,1.177104373
674,ACTIVO,ACTIVO,2025-06-27 00:00:00,2029-06-22 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,3560,47,2025,10108.50367,1.013465213,1.177104373
675,ACTIVO,ACTIVO,2025-06-27 00:00:00,2029-06-22 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,53598,25,2025,6909.596167,1.013465213,1.177104373
676,REESTRUCTURADO,ACTIVO,2025-06-27 00:00:00,2025-11-21 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,11490,35,2025,8094.511048,1.013465213,1.177104373
677,REESTRUCTURADO,ACTIVO,2025-06-27 00:00:00,2025-09-20 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,15530,32,2025,7681.677,1.013465213,1.177104373
678,ACTIVO,ACTIVO,2025-06-27 00:00:00,2029-06-22 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,53780,26,2025,6837.753833,1.013465213,1.177104373
679,ACTIVO,ACTIVO,2025-06-27 00:00:00,2029-06-22 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,55883,49,2025,7530.072333,1.013465213,1.177104373
680,ACTIVO,ACTIVO,2025-06-27 00:00:00,2029-06-22 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,52940,40,2025,7603.838,1.013465213,1.177104373
681,ACTIVO,ACTIVO,2025-06-27 00:00:00,2028-06-09 00:00:00,28.75,CDMX Y AREA METROPOLITANA,ICE,DIDI,57719,31,2024,7197.847619,-0.587113748,-0.831620979
